term	name	URL
OCULAR_BURN	ocular burn	http://www.anvita.info/wiki/Ocular_Burn
LENTICONUS	lenticonus	http://www.anvita.info/wiki/Lenticonus
OPTIC_NEUROPATHY	optic neuropathy	http://www.anvita.info/wiki/Optic_Neuropathy
OCULAR_LENS_DISORDER	ocular lens disorder	http://www.anvita.info/wiki/Ocular_Lens_Disorder
OTHER_SPECIFIED_OPEN_WOUNDS_OF_OCULAR_ADNEXA	other specified open wounds of ocular adnexa	http://www.anvita.info/wiki/Other_Specified_Open_Wounds_Of_Ocular_Adnexa
CONTUSION_OF_EYE	contusion of eye	http://www.anvita.info/wiki/Contusion_Of_Eye
CLEFT_IRIS	cleft iris	http://www.anvita.info/wiki/Cleft_Iris
REFRACTIVE_ERROR	refractive error; ametropia	http://www.anvita.info/wiki/Refractive_Error
LENS_OPACITY	lens opacity	http://www.anvita.info/wiki/Lens_Opacity
CAPSULE_OPACIFICATION	capsule opacification	http://www.anvita.info/wiki/Capsule_Opacification
MIXED_LENS_OPACITY	mixed lens opacities	http://www.anvita.info/wiki/Mixed_Lens_Opacity
POSTERIOR_CAPSULE_OPACIFICATION	posterior capsule opacification (PCO)	http://www.anvita.info/wiki/Posterior_Capsule_Opacification
ANTERIOR_CAPSULE_OPACIFICATION	anterior capsule opacification	http://www.anvita.info/wiki/Anterior_Capsule_Opacification
NEUROLOGIC_DISEASE	neurologic disease	http://www.anvita.info/wiki/Neurologic_Disease
ACUTE_NEUROLOGIC_ILLNESS_WITH_LIMB_PARALYSIS	acute neurologic illness with limb paralysis	http://www.anvita.info/wiki/Acute_Neurologic_Illness_With_Limb_Paralysis
ACUTE_NEUROLOGIC_ILLNESS_OF_UNKNOWN_ETIOLOGY	acute neurologic illness of unknown etiology	http://www.anvita.info/wiki/Acute_Neurologic_Illness_Of_Unknown_Etiology
PERSONAL_HISTORY_OF_NEUROLOGIC_DISEASE	Personal History Of Neurologic Disease	http://www.anvita.info/wiki/Personal_History_Of_Neurologic_Disease
AXONOPATHY	axonopathy	http://www.anvita.info/wiki/Axonopathy
ALIEN_LIMB	alien limb	http://www.anvita.info/wiki/Alien_Limb
AUTONOMIC_DYSFUNCTION	autonomic dysfunction (dysautonomia)	http://www.anvita.info/wiki/Autonomic_Dysfunction
CRANIAL_NERVE_DISEASE	cranial nerve disease (cranial neuropathy)	http://www.anvita.info/wiki/Cranial_Nerve_Disease
PERSONAL_HISTORY_OF_NERVOUS_SYSTEM_NEOPLASM	Personal History Of Nervous System Neoplasm	http://www.anvita.info/wiki/Personal_History_Of_Nervous_System_Neoplasm
CRANIAL_NERVE_III_PALSY	cranial nerve III palsy; oculomotor nerve palsy	http://www.anvita.info/wiki/Cranial_Nerve_Iii_Palsy
VASOMOTOR_DYSFUNCTION	vasomotor dysfunction	http://www.anvita.info/wiki/Vasomotor_Dysfunction
CRANIAL_NERVE_PALSY	cranial nerve palsy	http://www.anvita.info/wiki/Cranial_Nerve_Palsy
PARTIAL_CRANIAL_NERVE_III_PALSY	partial cranial nerve III palsy	http://www.anvita.info/wiki/Partial_Cranial_Nerve_Iii_Palsy
CRANIAL_NERVE_VI_PALSY	cranial nerve VI palsy	http://www.anvita.info/wiki/Cranial_Nerve_Vi_Palsy
MELKERSSON_ROSENTHAL_SYNDROME	Melkersson-Rosenthal syndrome	http://www.anvita.info/wiki/Melkersson_Rosenthal_Syndrome
OTORHINOLARYNGOLOGIC_DISEASE	otorhinolaryngologic disease; ear, nose & throat (ENT) disease	http://www.anvita.info/wiki/Otorhinolaryngologic_Disease
VOCAL_CORD_DYSFUNCTION	vocal cord dysfunction	http://www.anvita.info/wiki/Vocal_Cord_Dysfunction
SINUSITIS	sinusitis	http://www.anvita.info/wiki/Sinusitis
PRESBYLARYNX	presbylarynx	http://www.anvita.info/wiki/Presbylarynx
FRONTAL_SINUSITIS	frontal sinusitis	http://www.anvita.info/wiki/Frontal_Sinusitis
ETHMOIDAL_SINUSITIS	ethmoidal sinusitis	http://www.anvita.info/wiki/Ethmoidal_Sinusitis
SPHENOIDAL_SINUSITIS	sphenoidal sinusitis	http://www.anvita.info/wiki/Sphenoidal_Sinusitis
MAXILLARY_SINUSITIS	maxillary sinusitis	http://www.anvita.info/wiki/Maxillary_Sinusitis
ETHMOIDITIS	ethmoiditis	http://www.anvita.info/wiki/Ethmoiditis
PANSINUSITIS	pansinusitis	http://www.anvita.info/wiki/Pansinusitis
SINUS_SYMPTOMS	Sinus Symptoms	http://www.anvita.info/wiki/Sinus_Symptoms
RESPIRATORY_TRACT_DISEASE	respiratory tract disease	http://www.anvita.info/wiki/Respiratory_Tract_Disease
IMPAIRMENT_OF_AIRWAY_CLEARANCE	impairment of airway clearance	http://www.anvita.info/wiki/Impairment_Of_Airway_Clearance
INHALATION_INJURY	'inhalation injury	http://www.anvita.info/wiki/Inhalation_Injury
RESPIRATORY_TRACT_INJURY	respiratory tract injury	http://www.anvita.info/wiki/Respiratory_Tract_Injury
RESPIRATORY_ARREST	respiratory arrest	http://www.anvita.info/wiki/Respiratory_Arrest
LARYNGEAL_INJURY	laryngeal injury	http://www.anvita.info/wiki/Laryngeal_Injury
VOCAL_CORD_INJURY	vocal cord injury	http://www.anvita.info/wiki/Vocal_Cord_Injury
STOMATOGNATHIC_DISEASE	stomatognathic (mouth) disease	http://www.anvita.info/wiki/Stomatognathic_Disease
MICROSTOMIA	microstomia	http://www.anvita.info/wiki/Microstomia
MACROSTOMIA	macrostomia	http://www.anvita.info/wiki/Macrostomia
ORAL_MUCOSA_DISORDER	oral mucosa disorder	http://www.anvita.info/wiki/Oral_Mucosa_Disorder
OROFACIAL_MUSCULAR_IMBALANCE	orofacial muscular imbalance	http://www.anvita.info/wiki/Orofacial_Muscular_Imbalance
DIGESTIVE_SYSTEM_DISEASE	digestive system disease	http://www.anvita.info/wiki/Digestive_System_Disease
DIGESTIVE_SYSTEM_INJURY	digestive system injury	http://www.anvita.info/wiki/Digestive_System_Injury
HEPATOBILIARY_DISEASE	hepatobiliary disease	http://www.anvita.info/wiki/Hepatobiliary_Disease
MUSCULOSKELETAL_DISEASE	musculoskeletal disease/disorder	http://www.anvita.info/wiki/Musculoskeletal_Disease
LIGAMENTOUS_LAXITY_OF_WRIST_&/OR_HAND	ligamentous laxity of wrist &/or hand	http://www.anvita.info/wiki/Ligamentous_Laxity_Of_Wrist_&/or_Hand
WINGED_SCAPULA	winged scapula	http://www.anvita.info/wiki/Winged_Scapula
BACK_DISEASE	back disease	http://www.anvita.info/wiki/Back_Disease
DEGENERATIVE_DISEASE_OF_SPINE	degenerative disease of spine	http://www.anvita.info/wiki/Degenerative_Disease_Of_Spine
MORTON^S_FOOT	Morton's foot	http://www.anvita.info/wiki/Morton^s_Foot
RELAPSING_POLYCHONDRITIS	relapsing polychondritis	http://www.anvita.info/wiki/Relapsing_Polychondritis
DEGENERATIVE_DISEASE_OF_LUMBAR_SPINE	degenerative disease of lumbar spine	http://www.anvita.info/wiki/Degenerative_Disease_Of_Lumbar_Spine
UROGENITAL_DISEASE	urogenital disease	http://www.anvita.info/wiki/Urogenital_Disease
PENILE_DEFORMITY	penile deformity	http://www.anvita.info/wiki/Penile_Deformity
UROGENITAL_TRAUMA	urogenital trauma	http://www.anvita.info/wiki/Urogenital_Trauma
HYPOGENITALISM	hypogenitalism	http://www.anvita.info/wiki/Hypogenitalism
INFECTION	infection (infectious disease)	http://www.anvita.info/wiki/Infection
VAGINAL_INFECTION	vaginal infection	http://www.anvita.info/wiki/Vaginal_Infection
SPINAL_INFECTION	spinal infection	http://www.anvita.info/wiki/Spinal_Infection
FINGERNAIL_INFECTION	fingernail infection	http://www.anvita.info/wiki/Fingernail_Infection
CYST_INFECTION	cyst infection	http://www.anvita.info/wiki/Cyst_Infection
DIABETIC_FOOT_INFECTION	diabetic foot infection	http://www.anvita.info/wiki/Diabetic_Foot_Infection
PERSONAL_HISTORY_OF_INFECTIOUS_DISEASE	Personal History Of Infectious Disease	http://www.anvita.info/wiki/Personal_History_Of_Infectious_Disease
INFECTION_-_BACTERIAL/FUNGAL/PROTOZOAL/VIRAL	Infection - Bacterial/Fungal/Protozoal/Viral	http://www.anvita.info/wiki/Infection_-_Bacterial/fungal/protozoal/viral
MEDIASTINAL_INFECTION	Mediastinal Infection	http://www.anvita.info/wiki/Mediastinal_Infection
SHUNT_INFECTION	Shunt Infection	http://www.anvita.info/wiki/Shunt_Infection
POSTOPERATIVE_INFECTION	Postoperative Infection	http://www.anvita.info/wiki/Postoperative_Infection
DEEP_NECK_INFECTION	deep neck infection	http://www.anvita.info/wiki/Deep_Neck_Infection
CHILDHOOD_INFECTION	childhood infection	http://www.anvita.info/wiki/Childhood_Infection
CARDIAC_DEVICE_INFECTION	cardiac device infection	http://www.anvita.info/wiki/Cardiac_Device_Infection
NEONATAL_INFECTION	neonatal infection	http://www.anvita.info/wiki/Neonatal_Infection
CATHETER_RELATED_INFECTION	catheter-related infection	http://www.anvita.info/wiki/Catheter_Related_Infection
RETROPERITONEAL_INFECTION	retroperitoneal infection	http://www.anvita.info/wiki/Retroperitoneal_Infection
INTRA_ABDOMINAL_INFECTION	intra-abdominal infection	http://www.anvita.info/wiki/Intra_Abdominal_Infection
INFECTIONS_IN_THE_ELDERLY	infections in the elderly	http://www.anvita.info/wiki/Infections_In_The_Elderly
SOFT_TISSUE_INFECTION	soft tissue infection	http://www.anvita.info/wiki/Soft_Tissue_Infection
COINFECTION	coinfection; superinfection	http://www.anvita.info/wiki/Coinfection
TICK_BORNE_INFECTION	tick borne infection	http://www.anvita.info/wiki/Tick_Borne_Infection
ARTHROPOD_BORNE_INFECTION	arthropod-borne infection	http://www.anvita.info/wiki/Arthropod_Borne_Infection
SKIN_INFECTION	skin infection	http://www.anvita.info/wiki/Skin_Infection
OPPORTUNISTIC_INFECTION	opportunistic infection	http://www.anvita.info/wiki/Opportunistic_Infection
PERSONAL_HISTORY_OF_URINARY_TRACT_INFECTION	Personal History of Urinary of Tract Infection	http://www.anvita.info/wiki/Personal_History_Of_Urinary_Tract_Infection
PERSONAL_HISTORY_OF_PNEUMONIA	Personal History of Pneumonia	http://www.anvita.info/wiki/Personal_History_Of_Pneumonia
PERSONAL_HISTORY_OF_NERVOUS_SYSTEM_INFECTION	Personal History Of Nervous System Infection	http://www.anvita.info/wiki/Personal_History_Of_Nervous_System_Infection
PERSONAL_HISTORY_OF_METHICILLIN_RESISTANT_STAPHYLOCOCCUS_AUREUS	Personal History Of Methicillin Resistant Staphylococcus Aureus	http://www.anvita.info/wiki/Personal_History_Of_Methicillin_Resistant_Staphylococcus_Aureus
PERSONAL_HISTORY_OF_MALARIA	Personal History Of Malaria	http://www.anvita.info/wiki/Personal_History_Of_Malaria
PERSONAL_HISTORY_OF_POLIOMYELITIS	Personal History Of Poliomyelitis	http://www.anvita.info/wiki/Personal_History_Of_Poliomyelitis
PERSONAL_HISTORY_OF_TUBERCULOSIS	Personal History Of Tuberculosis	http://www.anvita.info/wiki/Personal_History_Of_Tuberculosis
INTRAVASCULAR_CATHETER_RELATED_INFECTION	intravascular catheter-related infection	http://www.anvita.info/wiki/Intravascular_Catheter_Related_Infection
RETROPERITONEAL_ABSCESS	retroperitoneal abscess	http://www.anvita.info/wiki/Retroperitoneal_Abscess
INFECTIOUS_OUTBREAKS_IN_NURSING_HOMES	infectious outbreaks in nursing homes	http://www.anvita.info/wiki/Infectious_Outbreaks_In_Nursing_Homes
SKIN_OR_SOFT_TISSUE_INFECTION	Skin or Soft Tissue Infection	http://www.anvita.info/wiki/Skin_Or_Soft_Tissue_Infection
SOUTHERN_TICK_ASSOCIATED_RASH_ILLNESS	southern tick-associated rash illness	http://www.anvita.info/wiki/Southern_Tick_Associated_Rash_Illness
FLY/GNAT_BORNE_INFECTION	fly/gnat-borne infection	http://www.anvita.info/wiki/Fly/gnat_Borne_Infection
MOSQUITO_BORNE_INFECTION	mosquito borne infection	http://www.anvita.info/wiki/Mosquito_Borne_Infection
MITE_BORNE_INFECTION	mite-borne infection	http://www.anvita.info/wiki/Mite_Borne_Infection
LOUSE_BORNE_INFECTION	louse (Anoplura)-borne infection	http://www.anvita.info/wiki/Louse_Borne_Infection
FLEA_BORNE_INFECTION	flea (Siphonaptera)-borne infection	http://www.anvita.info/wiki/Flea_Borne_Infection
CRUSTACEAN_BORNE_INFECTION	crustacean-borne infection	http://www.anvita.info/wiki/Crustacean_Borne_Infection
OMPHALITIS	omphalitis	http://www.anvita.info/wiki/Omphalitis
SUPERFICIAL_BACTERIAL_SKIN_INFECTION	Superficial Bacterial Skin Infection	http://www.anvita.info/wiki/Superficial_Bacterial_Skin_Infection
SKIN_AND_STRUCTURE_INFECTION	Skin and Structure Infection	http://www.anvita.info/wiki/Skin_And_Structure_Infection
SECONDARY_CUTANEOUS_BACTERIAL_INFECTIONS	Secondary Cutaneous Bacterial Infections	http://www.anvita.info/wiki/Secondary_Cutaneous_Bacterial_Infections
MUCOCUTANEOUS_INFECTION	mucocutaneous infection	http://www.anvita.info/wiki/Mucocutaneous_Infection
AIDS_ASSOCIATED_OPPORTUNISTIC_INFECTION	AIDS-associated opportunistic infection	http://www.anvita.info/wiki/Aids_Associated_Opportunistic_Infection
PERSONAL_HISTORY_OF_CENTRAL_NERVOUS_SYSTEM_INFECTION	Personal History of Central Nervous System Infection	http://www.anvita.info/wiki/Personal_History_Of_Central_Nervous_System_Infection
ROSS_RIVER_FEVER	Ross river fever (epidemic polyarthritis)	http://www.anvita.info/wiki/Ross_River_Fever
IATROGENIC_DISEASE	iatrogenic disease	http://www.anvita.info/wiki/Iatrogenic_Disease
PUNCTURE_OF_A_NONCOMPRESSIBLE_ARTERY	puncture of a noncompressible artery	http://www.anvita.info/wiki/Puncture_Of_A_Noncompressible_Artery
MECHANICAL_FAILURE_OF_INSTRUMENT_OR_APPARATUS	mechanical failure of instrument or apparatus	http://www.anvita.info/wiki/Mechanical_Failure_Of_Instrument_Or_Apparatus
FAILURE_OF_STERILE_PRECAUTIONS	failure of sterile precautions	http://www.anvita.info/wiki/Failure_Of_Sterile_Precautions
FOREIGN_OBJECT_LEFT_IN_BODY	foreign object left in body	http://www.anvita.info/wiki/Foreign_Object_Left_In_Body
HEALTHCARE_ASSOCIATED_INFECTION	healthcare-associated infection	http://www.anvita.info/wiki/Healthcare_Associated_Infection
NOSOCOMIAL_INFECTION	nosocomial infection	http://www.anvita.info/wiki/Nosocomial_Infection
SUBCLINICAL_DISEASE	subclinical disease	http://www.anvita.info/wiki/Subclinical_Disease
SUBCLINICAL_THYROID_DISEASE	subclinical thyroid disease	http://www.anvita.info/wiki/Subclinical_Thyroid_Disease
CHRONIC_DISEASE	chronic disease	http://www.anvita.info/wiki/Chronic_Disease
OLD_MEDIAL_COLLATERAL_LIGAMENT_DISRUPTION	old medial collateral ligament disruption	http://www.anvita.info/wiki/Old_Medial_Collateral_Ligament_Disruption
ACUTE_DISEASE	acute disease	http://www.anvita.info/wiki/Acute_Disease
ANGIOFOLLICULAR_LYMPH_NODE_HYPERPLASIA	angiofollicular lymph node hyperplasia; Castleman lymphadenopathy	http://www.anvita.info/wiki/Angiofollicular_Lymph_Node_Hyperplasia
IRON_OVERLOAD	iron overload (iron poisoning)	http://www.anvita.info/wiki/Iron_Overload
IRON_POISONING_--_ACUTE	Iron Poisoning - Acute	http://www.anvita.info/wiki/Iron_Poisoning_--_Acute
IRON_POISONING_--_CHRONIC	Iron Poisoning - Chronic	http://www.anvita.info/wiki/Iron_Poisoning_--_Chronic
PLATELET_DISORDER	platelet disorder; thromboasthenia	http://www.anvita.info/wiki/Platelet_Disorder
ACQUIRED_PLATELET_AGGREGATION_DISORDER	acquired platelet aggregation disorder	http://www.anvita.info/wiki/Acquired_Platelet_Aggregation_Disorder
GRAY_PLATELET_SYNDROME	gray platelet syndrome	http://www.anvita.info/wiki/Gray_Platelet_Syndrome
STORAGE_POOL_DISEASE	storage pool disease	http://www.anvita.info/wiki/Storage_Pool_Disease
BERNARD_SOULIER_DISEASE	Bernard-Soulier disease (giant platelet syndrome, benign Mediterranean macrothrombocytopenia)	http://www.anvita.info/wiki/Bernard_Soulier_Disease
GLANZMANN^S_THROMBASTHENIA	Glanzmann's thrombasthenia	http://www.anvita.info/wiki/Glanzmann^s_Thrombasthenia
ERYTHROCYTE_DISORDER	erythrocyte disorder	http://www.anvita.info/wiki/Erythrocyte_Disorder
STOMATOCYTOSIS	stomatocytosis; hydrocytosis; xerocytosis	http://www.anvita.info/wiki/Stomatocytosis
BLOOD_TRANSFUSION_REACTION	blood transfusion reaction	http://www.anvita.info/wiki/Blood_Transfusion_Reaction
BONE_MARROW_DISEASE	bone marrow disease	http://www.anvita.info/wiki/Bone_Marrow_Disease
LEUKOCYTE_DISORDER	leukocyte disorder	http://www.anvita.info/wiki/Leukocyte_Disorder
LYMPHOCYTE_DISORDER	lymphocyte disorder	http://www.anvita.info/wiki/Lymphocyte_Disorder
PHAGOCYTE_DYSFUNCTION	phagocyte dysfunction	http://www.anvita.info/wiki/Phagocyte_Dysfunction
BLOOD_PROTEIN_DISORDER	blood protein disorder	http://www.anvita.info/wiki/Blood_Protein_Disorder
COAGULATION_DISORDER	coagulation disorder	http://www.anvita.info/wiki/Coagulation_Disorder
COAGULOPATHY_OF_RENAL_FAILURE	Coagulopathy of Renal Failure	http://www.anvita.info/wiki/Coagulopathy_Of_Renal_Failure
HYPOFIBRINOGENEMIA	hypofibrinogenemia	http://www.anvita.info/wiki/Hypofibrinogenemia
COAGULATION_FACTOR_ANTIBODY	coagulation factor antibody	http://www.anvita.info/wiki/Coagulation_Factor_Antibody
LOCALIZED_INTRAVASCULAR_COAGULATION	localized intravascular coagulation	http://www.anvita.info/wiki/Localized_Intravascular_Coagulation
AFIBRINOGENEMIA	afibrinogenemia	http://www.anvita.info/wiki/Afibrinogenemia
COAGULATION_FACTOR_V_AUTOANTIBODY	coagulation factor V autoantibody	http://www.anvita.info/wiki/Coagulation_Factor_V_Autoantibody
VON_WILLEBRAND_FACTOR_AUTOANTIBODY	von Willebrand factor (VWF) autoantibody	http://www.anvita.info/wiki/Von_Willebrand_Factor_Autoantibody
COAGULATION_FACTOR_X_AUTOANTIBODY	coagulation factor X autoantibody	http://www.anvita.info/wiki/Coagulation_Factor_X_Autoantibody
COAGULATION_FACTOR_VII_AUTOANTIBODY	coagulation factor VII autoantibody	http://www.anvita.info/wiki/Coagulation_Factor_Vii_Autoantibody
COAGULATION_FACTOR_VIII_AUTOANTIBODY	coagulation factor VIII autoantibody (acquired hemophilia)	http://www.anvita.info/wiki/Coagulation_Factor_Viii_Autoantibody
COAGULATION_FACTOR_VIII_ALLOANTIBODY	coagulation factor VIII alloantibody	http://www.anvita.info/wiki/Coagulation_Factor_Viii_Alloantibody
CHRONIC_HEMATOLOGIC_DISEASE	chronic hematologic disease (chronic blood disorder)	http://www.anvita.info/wiki/Chronic_Hematologic_Disease
VON_WILLEBRAND^S_DISEASE	von-Willebrand's disease (vWD)	http://www.anvita.info/wiki/Von_Willebrand^s_Disease
HEMOSIDEROSIS	hemosiderosis	http://www.anvita.info/wiki/Hemosiderosis
CORTICAL_SUPERFICIAL_SIDEROSIS	cortical superficial siderosis	http://www.anvita.info/wiki/Cortical_Superficial_Siderosis
SPLENIC_DISEASE	splenic disease	http://www.anvita.info/wiki/Splenic_Disease
SPLEEN_ABSCESS	spleen abscess	http://www.anvita.info/wiki/Spleen_Abscess
SPLENIC_SEQUESTRATION	splenic sequestration	http://www.anvita.info/wiki/Splenic_Sequestration
SPLEEN_INJURY	spleen injury	http://www.anvita.info/wiki/Spleen_Injury
MAST_CELL_DISEASE	mast cell disease	http://www.anvita.info/wiki/Mast_Cell_Disease
CHRONIC_BREAST_DISEASE	chronic breast disease; chronic mammary gland disease	http://www.anvita.info/wiki/Chronic_Breast_Disease
ACETAMINOPHEN_POISONING	acetaminophen poisoning	http://www.anvita.info/wiki/Acetaminophen_Poisoning
FOOD_POISONING	food poisoning (foodborne disease)	http://www.anvita.info/wiki/Food_Poisoning
MUSHROOM_POISONING	mushroom poisoning	http://www.anvita.info/wiki/Mushroom_Poisoning
FOODBORNE_BIOTERRORISM	foodborne bioterrorism	http://www.anvita.info/wiki/Foodborne_Bioterrorism
FLUORIDE_TOXICITY	fluoride toxicity	http://www.anvita.info/wiki/Fluoride_Toxicity
DENTAL_FLUOROSIS	dental fluorosis	http://www.anvita.info/wiki/Dental_Fluorosis
ETHYLENE_GLYCOL_INTOXICATION	ethylene glycol intoxication	http://www.anvita.info/wiki/Ethylene_Glycol_Intoxication
CARBON_MONOXIDE_POISONING	carbon monoxide poisoning	http://www.anvita.info/wiki/Carbon_Monoxide_Poisoning
ORGANOPHOSPHATE_TOXICITY	organophosphate toxicity	http://www.anvita.info/wiki/Organophosphate_Toxicity
GENETIC_DISEASE_OF_CONNECTIVE_TISSUE	genetic disease of connective tissue	http://www.anvita.info/wiki/Genetic_Disease_Of_Connective_Tissue
TENASCIN_X_DEFICIENCY	tenascin-X deficiency	http://www.anvita.info/wiki/Tenascin_X_Deficiency
MYCOSIS	mycosis; fungal infection	http://www.anvita.info/wiki/Mycosis
MADUROMYCOSIS	maduromycosis	http://www.anvita.info/wiki/Maduromycosis
HYALOHYPHOMYCOSIS	hyalohyphomycosis	http://www.anvita.info/wiki/Hyalohyphomycosis
GEOTRICHOSIS	geotrichosis	http://www.anvita.info/wiki/Geotrichosis
FUNGAL_INFECTION_--_DISSEMINATED	Fungal Infection - Disseminated	http://www.anvita.info/wiki/Fungal_Infection_--_Disseminated
CUTANEOUS_FUNGAL_INFECTION	cutaneous fungal infection; dermatomycosis	http://www.anvita.info/wiki/Cutaneous_Fungal_Infection
CHROMOBLASTOMYCOSIS	chromoblastomycosis (chromomycosis)	http://www.anvita.info/wiki/Chromoblastomycosis
PETRIELLIDOSIS	petriellidosis (allescheriosis)	http://www.anvita.info/wiki/Petriellidosis
PSEUDALLESCHERIOSIS	pseudallescheriosis	http://www.anvita.info/wiki/Pseudallescheriosis
FUSARIOSIS	fusariosis	http://www.anvita.info/wiki/Fusariosis
YEAST_INFECTION	yeast infection	http://www.anvita.info/wiki/Yeast_Infection
KERATOMYCOSIS	keratomycosis	http://www.anvita.info/wiki/Keratomycosis
RHINOSPORIDIOSIS	rhinosporidiosis	http://www.anvita.info/wiki/Rhinosporidiosis
PHAEOHYPHOMYCOSIS	phaeohyphomycosis	http://www.anvita.info/wiki/Phaeohyphomycosis
SPOROTRICHOSIS	sporotrichosis	http://www.anvita.info/wiki/Sporotrichosis
MUCORMYCOSIS	mucormycosis (Zygomycosis, Phycomycosis)	http://www.anvita.info/wiki/Mucormycosis
PNEUMOCYSTOSIS	pneumocystosis	http://www.anvita.info/wiki/Pneumocystosis
BLASTOMYCOSIS	Blastomycosis	http://www.anvita.info/wiki/Blastomycosis
ASPERGILLOSIS	aspergillosis	http://www.anvita.info/wiki/Aspergillosis
ERGOTISM	ergotism	http://www.anvita.info/wiki/Ergotism
PARACOCCIDIOIDOMYCOSIS	paracoccidioidomycosis	http://www.anvita.info/wiki/Paracoccidioidomycosis
HISTOPLASMOSIS	histoplasmosis (Ohio Valley fever)	http://www.anvita.info/wiki/Histoplasmosis
FUNGEMIA	fungemia (systemic fungal infection, fungal septicemia)	http://www.anvita.info/wiki/Fungemia
COCCIDIOIDOMYCOSIS	coccidioidomycosis	http://www.anvita.info/wiki/Coccidioidomycosis
MYCETOMA	mycetoma (fungus ball, Madera foot)	http://www.anvita.info/wiki/Mycetoma
DISSEMINATED_SPOROTRICHOSIS	disseminated sporotrichosis	http://www.anvita.info/wiki/Disseminated_Sporotrichosis
